Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
339,189.66,157.80,149.90,133.85,184.46,148.58,439.63,285.92
340,190.18,158.19,150.31,134.23,184.96,149.01,440.92,286.73
341,190.70,158.58,150.72,134.60,185.46,149.43,442.73,287.59
342,191.22,158.96,151.13,134.98,185.97,149.85,444.54,288.42
343,191.77,159.35,151.55,135.36,186.47,150.28,445.25,289.24
344,192.30,159.80,152.02,135.76,187.04,150.70,447.61,290.12
345,192.81,160.24,152.44,136.14,187.54,151.12,448.30,290.98
346,193.32,160.68,152.85,136.52,188.08,151.55,450.16,291.86
347,193.87,161.17,153.25,136.89,188.55,151.97,450.92,292.67
348,194.41,161.79,153.70,137.28,189.05,152.40,452.22,293.50
349,195.00,162.54,154.18,137.68,189.62,152.82,454.08,294.42
350,195.54,162.95,154.61,138.06,190.12,153.24,454.81,295.28
351,196.09,163.38,155.05,138.45,190.66,153.67,456.66,296.13
352,196.64,163.82,155.47,138.83,191.23,154.09,457.91,297.01
353,197.20,164.24,155.88,139.21,191.77,154.51,459.25,297.89
354,197.72,164.63,156.30,139.60,192.30,154.94,459.97,298.74
355,198.24,165.03,156.72,139.98,192.84,155.36,460.68,299.62
356,198.79,165.41,157.13,140.36,193.34,155.78,461.40,300.44
357,199.29,165.80,157.53,140.73,193.81,156.21,462.15,301.24
358,199.80,166.21,157.95,141.11,194.32,156.63,464.01,302.08
359,200.37,166.65,158.41,141.50,194.88,157.06,465.85,302.99
360,200.97,167.07,158.87,141.89,195.42,157.48,467.15,303.84
361,201.52,167.47,159.32,142.28,195.92,157.90,468.97,304.66
362,202.10,167.89,159.73,142.66,196.43,158.33,470.82,305.50
363,202.67,168.30,160.14,143.04,196.96,158.75,472.15,306.39
364,203.25,168.71,160.55,143.42,197.50,159.17,472.91,307.29
365,203.79,169.10,160.95,143.79,197.97,159.60,473.65,308.14
366,204.38,169.53,161.44,144.18,198.54,160.02,474.95,309.05
367,204.91,169.98,161.95,144.59,199.11,160.45,477.92,309.92
368,205.46,170.42,162.38,144.97,199.58,160.87,478.66,310.76
369,206.01,170.85,162.79,145.35,200.08,161.29,480.50,311.59
370,206.60,171.27,163.20,145.73,200.62,161.72,482.36,312.44
371,207.16,171.70,163.62,146.11,201.12,162.14,483.64,313.26
372,207.74,172.13,164.05,146.49,201.66,162.56,485.51,314.11
373,208.33,172.57,164.47,146.87,202.19,162.99,486.82,314.97
374,208.92,173.00,164.89,147.25,202.70,163.41,488.71,315.84
375,209.49,173.42,165.31,147.63,203.20,163.84,489.47,316.66
376,210.04,173.83,165.72,148.01,203.70,164.26,491.34,317.48
377,210.62,174.24,166.13,148.39,204.21,164.68,493.25,318.33
378,211.19,174.67,166.55,148.77,204.71,165.11,493.97,319.20
379,211.74,175.09,166.99,149.16,205.25,165.53,495.27,320.06
380,212.33,175.54,167.46,149.56,205.81,165.95,498.15,320.98
381,212.90,175.98,167.88,149.94,206.32,166.38,499.43,321.80
382,213.46,176.42,168.31,150.33,206.82,166.80,500.71,322.64
383,214.00,176.87,168.76,150.72,207.32,167.22,502.56,323.48
384,214.53,177.60,169.19,151.10,207.79,167.65,503.32,324.33
385,215.05,177.98,169.65,151.50,208.36,168.07,504.63,325.20
386,215.57,178.36,170.06,151.87,208.90,168.49,505.35,326.06
387,216.09,178.75,170.47,152.26,209.37,168.92,507.19,326.86
388,216.60,179.12,170.89,152.64,209.87,169.34,508.49,327.70
389,217.10,179.49,171.30,153.02,210.41,169.77,509.19,328.59
390,217.61,179.88,171.74,153.41,210.94,170.19,510.46,329.45
391,218.20,180.27,172.17,153.79,211.51,170.61,511.19,330.38
392,218.80,180.66,172.62,154.19,212.12,171.04,511.92,331.28
393,219.37,181.04,173.05,154.57,212.62,171.46,513.22,332.11
394,220.00,181.46,173.54,154.99,213.22,171.93,514.53,332.98
395,220.54,181.99,173.97,155.38,213.76,172.35,515.79,333.84
396,221.06,182.38,174.38,155.76,214.26,172.78,518.21,334.67
397,221.58,182.75,174.80,156.14,214.80,173.20,518.91,335.57
398,222.10,183.13,175.21,156.52,215.33,173.62,519.63,336.43
399,222.62,183.50,175.62,156.89,215.84,174.05,520.93,337.26
400,223.13,183.88,176.03,157.27,216.37,174.47,522.27,338.12
401,223.73,184.25,176.44,157.65,216.87,174.89,524.09,339.00
402,224.24,184.62,176.84,158.02,217.41,175.32,525.38,339.86
403,224.77,185.01,177.26,158.40,217.95,175.74,526.14,340.72
404,225.28,185.40,177.67,158.78,218.45,176.16,527.99,341.57
405,225.84,185.77,178.09,159.16,218.99,176.59,529.26,342.47
406,226.38,186.14,178.51,159.54,219.49,177.01,530.55,343.31
407,226.95,186.52,178.94,159.93,220.03,177.44,531.85,344.18
408,227.51,186.89,179.37,160.32,220.53,177.86,533.74,345.02
409,228.09,187.28,179.80,160.71,221.07,178.28,537.21,345.88
410,228.67,187.65,180.24,161.09,221.60,178.71,539.08,346.75
411,229.26,188.02,180.67,161.47,222.14,179.13,540.95,347.65
412,229.89,188.41,181.13,161.87,222.68,179.55,541.68,348.54
413,230.47,188.78,181.54,162.25,223.21,179.98,542.42,349.40
414,231.06,189.16,181.97,162.63,223.72,180.40,543.17,350.24
415,231.67,189.53,182.41,163.01,224.22,180.82,545.07,351.11
416,232.25,189.93,182.84,163.40,224.76,181.25,546.97,351.97
417,232.76,190.32,183.26,163.78,225.29,181.67,548.26,352.82
418,233.26,190.70,183.67,164.16,225.80,182.10,549.53,353.67
419,233.78,191.12,184.10,164.55,226.33,182.52,551.36,354.57
420,234.32,191.65,184.58,164.95,226.90,182.94,552.64,355.48
421,234.84,192.04,185.02,165.34,227.44,183.37,553.88,356.35
422,235.36,192.42,185.43,165.71,227.94,183.79,555.78,357.20
423,235.86,192.80,185.85,166.09,228.48,184.21,556.53,358.04
424,236.39,193.17,186.26,166.48,228.98,184.64,557.77,358.90
425,236.91,193.54,186.67,166.85,229.45,185.06,558.49,359.74
426,237.42,193.92,187.08,167.23,229.95,185.49,559.21,360.62
427,238.02,194.29,187.49,167.60,230.46,185.91,559.92,361.47
428,238.52,194.66,187.89,167.97,230.93,186.33,561.17,362.32
429,239.08,195.04,188.30,168.35,231.43,186.76,561.93,363.14
430,239.66,195.41,188.71,168.72,231.93,187.18,563.23,363.98
431,240.22,195.80,189.12,169.10,232.44,187.60,563.98,364.81
432,240.75,196.21,189.58,169.49,232.97,188.03,565.32,365.69
433,241.28,196.59,190.00,169.87,233.54,188.45,566.05,366.62
434,241.80,196.98,190.41,170.25,234.08,188.87,567.89,367.48
435,242.31,197.37,190.81,170.63,234.55,189.30,568.62,368.31
436,242.82,197.75,191.22,171.00,235.05,189.72,569.38,369.18
437,243.33,198.14,191.63,171.38,235.59,190.15,570.11,370.05
438,243.96,198.51,192.04,171.75,236.13,190.57,570.84,370.93
439,244.59,198.90,192.46,172.14,236.70,190.99,571.59,371.83
440,245.11,199.28,192.89,172.52,237.27,191.42,572.86,372.74
441,245.63,199.68,193.31,172.91,237.80,191.84,574.77,373.65
442,246.27,200.09,193.75,173.30,238.31,192.26,576.02,374.50
443,246.80,200.52,194.20,173.69,238.84,192.69,578.46,375.37
444,247.32,200.94,194.63,174.07,239.38,193.11,579.76,376.24
445,247.83,201.35,195.03,174.45,239.85,193.54,581.08,377.07
446,248.34,201.75,195.44,174.82,240.35,193.96,582.93,377.92
447,248.85,202.15,195.85,175.20,240.86,194.38,583.69,378.78
448,249.45,202.55,196.27,175.58,241.36,194.81,585.02,379.67
449,250.02,202.95,196.68,175.96,241.86,195.23,585.74,380.53
450,250.64,203.35,197.13,176.36,242.40,195.65,587.59,381.40
451,251.27,203.74,197.59,176.75,242.94,196.08,588.89,382.28
452,251.87,204.13,198.00,177.13,243.48,196.50,590.18,383.14
453,252.45,204.52,198.41,177.51,243.98,196.93,590.92,384.02
454,253.06,204.92,198.82,177.89,244.45,197.35,591.64,384.90
455,253.65,205.31,199.23,178.26,244.99,197.77,593.47,385.77
456,254.21,205.71,199.66,178.64,245.49,198.20,595.35,386.64
457,254.79,206.11,200.08,179.03,245.99,198.62,596.64,387.52
458,255.41,206.50,200.49,179.41,246.53,199.04,597.95,388.40
459,255.92,206.87,200.90,179.78,247.03,199.47,598.65,389.24
460,256.44,207.26,201.31,180.16,247.54,199.89,599.39,390.11
461,256.95,207.64,201.72,180.53,248.01,200.32,600.15,390.97
462,257.46,208.03,202.13,180.91,248.51,200.74,601.45,391.82
463,257.97,208.43,202.54,181.28,249.01,201.16,602.21,392.67
464,258.58,208.84,202.95,181.66,249.51,201.59,602.94,393.53
465,259.22,209.26,203.36,182.04,250.05,202.01,603.70,394.46
466,259.74,209.72,203.78,182.42,250.55,202.44,604.98,395.37
467,260.38,210.55,204.20,182.80,251.06,202.86,607.32,396.24
468,261.00,211.05,204.70,183.19,251.59,203.28,608.08,397.12
469,261.60,211.52,205.11,183.57,252.10,203.71,608.81,397.98
470,262.21,211.99,205.52,183.94,252.60,204.13,610.15,398.84
471,262.79,212.45,205.93,184.32,253.14,204.55,611.46,399.73
472,263.39,212.93,206.34,184.70,253.64,204.98,612.19,400.59
473,263.90,213.41,206.75,185.08,254.14,205.40,612.91,401.45
474,264.41,213.88,207.16,185.46,254.65,205.83,613.65,402.34
475,264.92,214.37,207.57,185.84,255.15,206.25,614.38,403.20
476,265.43,214.85,207.96,186.21,255.62,206.67,615.65,404.04
477,265.94,215.33,208.36,186.58,256.09,207.10,616.35,404.87
478,266.45,215.84,208.78,186.96,256.63,207.52,617.07,405.75
479,266.95,216.36,209.22,187.35,257.16,207.94,618.96,406.64
480,267.46,216.82,209.63,187.73,257.63,208.37,619.71,407.48
481,267.97,217.29,210.03,188.11,258.13,208.79,621.57,408.34
482,268.48,217.72,210.44,188.48,258.67,209.22,622.87,409.25
483,268.99,218.19,210.85,188.86,259.17,209.64,623.60,410.11
484,269.50,218.69,211.25,189.23,259.71,210.07,624.92,410.98
485,270.01,219.21,211.69,189.62,260.28,210.49,627.35,411.86
486,270.62,219.73,212.12,190.01,260.85,210.91,628.10,412.76
487,271.25,220.26,212.56,190.40,261.42,211.34,629.42,413.67
488,271.89,220.83,213.02,190.81,262.02,211.76,630.74,414.63
489,272.54,221.34,213.46,191.19,262.56,212.18,631.45,415.51
490,273.06,221.87,213.90,191.59,263.10,212.61,632.74,416.38
491,273.58,222.39,214.33,191.97,263.63,213.03,634.00,417.24
492,274.11,222.93,214.74,192.36,264.17,213.46,635.27,418.11
493,274.63,223.46,215.16,192.74,264.70,213.88,636.54,419.01
494,275.14,223.87,215.57,193.11,265.21,214.30,637.25,419.86
495,275.65,224.37,215.98,193.49,265.74,214.73,638.53,420.73
496,276.16,224.89,216.40,193.87,266.28,215.15,639.84,421.64
497,276.68,225.36,216.84,194.26,266.82,215.58,641.65,422.54
498,277.20,225.84,217.28,194.65,267.32,216.00,642.95,423.38
499,277.71,226.34,217.68,195.02,267.82,216.42,644.79,424.23
500,278.23,226.85,218.10,195.40,268.33,216.85,646.69,425.07
501,278.86,227.35,218.52,195.79,268.83,217.27,647.99,425.91
502,279.38,227.85,218.99,196.19,269.40,217.69,649.28,426.80
503,279.90,228.32,219.42,196.57,269.94,218.12,650.57,427.65
504,280.43,228.77,219.83,196.95,270.41,218.54,651.29,428.46
505,280.93,229.22,220.24,197.32,270.91,218.97,652.57,429.30
506,281.44,229.66,220.65,197.69,271.38,219.39,653.32,430.12
507,281.95,230.12,221.05,198.06,271.85,219.81,655.11,430.95
508,282.46,230.65,221.48,198.44,272.39,220.24,656.42,431.83
509,282.97,231.16,221.89,198.82,272.93,220.66,657.14,432.73
510,283.48,231.68,222.31,199.20,273.46,221.09,657.87,433.60
511,283.98,232.18,222.72,199.58,274.00,221.51,659.14,434.47
512,284.49,232.66,223.12,199.95,274.50,221.93,660.44,435.35
513,285.01,233.14,223.55,200.33,275.01,222.36,662.28,436.20
514,285.53,233.64,224.00,200.72,275.54,222.78,663.02,437.06
515,286.17,234.14,224.41,201.10,276.05,223.21,664.33,437.94
516,286.69,234.66,224.82,201.48,276.55,223.63,666.16,438.77
517,287.46,235.22,225.24,201.86,277.09,224.05,669.11,439.65
518,287.97,235.74,225.65,202.24,277.59,224.48,670.45,440.49
519,288.49,236.24,226.06,202.61,278.13,224.90,671.19,441.35
520,289.01,236.76,226.47,202.99,278.67,225.33,672.44,442.23
521,289.53,237.27,226.88,203.37,279.20,225.75,673.16,443.13
522,290.04,237.77,227.29,203.75,279.71,226.17,673.90,443.98
523,290.54,238.28,227.69,204.12,280.21,226.60,675.21,444.85
524,291.08,238.78,228.10,204.50,280.68,227.02,675.97,445.68
525,291.64,239.28,228.51,204.87,281.15,227.45,677.26,446.53
526,292.16,240.00,228.96,205.25,281.69,227.87,678.02,447.41
527,292.76,240.39,229.44,205.65,282.26,228.29,679.30,448.29
528,293.31,240.78,229.84,206.02,282.73,228.72,680.05,449.11
529,293.82,241.17,230.25,206.39,283.23,229.14,681.32,449.95
530,294.41,241.55,230.66,206.77,283.74,229.57,682.62,450.80
531,294.99,241.94,231.07,207.14,284.24,229.99,683.32,451.65
532,295.51,242.32,231.48,207.52,284.71,230.41,684.59,452.48
533,296.06,242.71,231.87,207.88,285.18,230.84,686.43,453.33
534,296.62,243.09,232.27,208.26,285.69,231.26,687.72,454.17
535,297.25,243.48,232.68,208.63,286.16,231.69,688.45,454.99
536,297.88,243.86,233.08,209.01,286.66,232.11,689.17,455.84
537,298.50,244.24,233.49,209.39,287.16,232.53,690.48,456.72
538,299.01,244.62,233.91,209.77,287.70,232.96,691.77,457.58
539,299.51,245.01,234.32,210.15,288.24,233.38,693.07,458.46
540,300.03,245.39,234.73,210.52,288.77,233.81,694.92,459.36
541,300.55,245.79,235.15,210.91,289.34,234.23,695.67,460.25
542,301.33,246.32,235.57,211.29,289.88,234.65,696.93,461.12
543,301.89,246.88,235.97,211.66,290.35,235.08,697.62,461.93
544,302.41,247.29,236.38,212.04,290.89,235.50,698.35,462.79
545,302.92,247.69,236.80,212.42,291.43,235.93,699.10,463.66
546,303.45,248.09,237.21,212.80,291.96,236.35,700.37,464.54
547,304.06,248.49,237.64,213.19,292.50,236.78,701.65,465.40
548,304.69,248.89,238.07,213.57,293.07,237.20,702.96,466.29
549,305.21,249.29,238.48,213.95,293.60,237.62,704.79,467.16
550,305.78,249.69,238.89,214.32,294.11,238.05,706.63,468.00
551,306.37,250.09,239.31,214.70,294.61,238.47,707.36,468.83
552,306.97,250.49,239.71,215.07,295.11,238.90,708.11,469.67
553,307.56,250.89,240.12,215.45,295.62,239.32,709.93,470.54
554,308.15,251.29,240.53,215.83,296.15,239.74,711.21,471.40
555,308.79,251.70,240.95,216.22,296.72,240.17,711.93,472.28
556,309.31,252.10,241.41,216.61,297.29,240.59,713.74,473.16
557,309.83,252.49,241.87,217.00,297.86,241.02,715.61,474.04
558,310.35,252.89,242.27,217.38,298.37,241.44,716.34,474.87
559,310.86,253.30,242.69,217.75,298.90,241.86,717.06,475.73
560,311.38,253.71,243.11,218.14,299.41,242.29,717.78,476.56
561,311.90,254.13,243.52,218.51,299.91,242.71,719.03,477.39
562,312.42,254.54,243.93,218.89,300.41,243.14,719.74,478.22
563,312.99,255.08,244.34,219.27,300.95,243.56,720.46,479.08
564,313.54,255.73,244.76,219.65,301.45,243.98,721.17,479.93
565,314.11,256.31,245.15,220.01,301.92,244.41,721.91,480.74
566,314.75,256.78,245.57,220.40,302.49,244.83,723.75,481.62
567,315.46,257.25,245.99,220.78,303.03,245.26,725.02,482.48
568,316.24,257.66,246.41,221.16,303.57,245.68,726.36,483.34
569,316.75,258.09,246.82,221.54,304.07,246.10,727.66,484.17
570,317.27,258.53,247.22,221.92,304.54,246.53,728.38,485.01
571,317.79,258.99,247.63,222.29,305.04,246.95,730.19,485.83
572,318.31,259.46,248.04,222.67,305.55,247.38,731.51,486.66
573,318.92,259.92,248.45,223.05,306.05,247.80,732.22,487.49
574,319.52,260.39,248.86,223.42,306.55,248.23,733.52,488.32
575,320.11,260.85,249.26,223.80,307.06,248.65,734.28,489.14
576,320.70,261.32,249.67,224.18,307.59,249.07,735.02,489.96
577,321.30,261.78,250.08,224.55,308.10,249.50,737.44,490.79
578,321.82,262.25,250.48,224.93,308.60,249.92,738.16,491.62
579,322.34,262.70,250.89,225.30,309.10,250.35,739.41,492.45
580,322.86,263.15,251.30,225.68,309.61,250.77,740.68,493.27
581,323.38,263.61,251.70,226.05,310.08,251.19,741.40,494.07
582,323.90,264.05,252.10,226.43,310.55,251.62,742.70,494.88
583,324.51,264.47,252.52,226.81,311.05,252.04,743.96,495.71
584,325.12,264.89,252.97,227.19,311.59,252.47,746.36,496.55
585,325.72,265.35,253.42,227.59,312.12,252.89,747.08,497.40
586,326.35,265.80,253.86,227.97,312.63,253.31,748.92,498.22
587,327.00,266.23,254.27,228.35,313.10,253.74,749.63,499.02
588,327.66,266.66,254.68,228.73,313.60,254.16,751.47,499.86
589,328.32,267.08,255.09,229.10,314.10,254.58,752.22,500.69
590,328.84,267.52,255.50,229.48,314.64,255.01,752.95,501.53
591,329.62,267.99,255.93,229.87,315.21,255.43,754.23,502.40
592,330.39,268.44,256.35,230.25,315.75,255.86,754.96,503.25
593,331.17,268.89,256.77,230.63,316.28,256.28,756.81,504.09
594,331.82,269.34,257.18,231.01,316.79,256.70,757.54,504.91
595,332.33,269.79,257.59,231.39,317.29,257.13,759.37,505.74
596,333.12,270.23,257.99,231.76,317.76,257.55,760.09,506.57
597,333.90,270.67,258.40,232.14,318.26,257.98,761.96,507.40
598,334.67,271.13,258.81,232.52,318.77,258.40,763.81,508.21
599,335.26,271.58,259.29,232.91,319.27,258.82,765.10,509.03
600,336.04,272.04,259.71,233.30,319.80,259.25,765.82,509.88
601,336.72,272.51,260.13,233.68,320.34,259.67,766.52,510.73
602,337.51,272.96,260.55,234.06,320.88,260.10,767.79,511.57
603,338.31,273.41,260.95,234.44,321.38,260.52,768.51,512.40
604,339.10,273.86,261.36,234.82,321.89,260.94,769.27,513.26
605,339.87,274.30,261.77,235.20,322.39,261.37,769.99,514.09
606,340.64,274.74,262.19,235.58,322.89,261.79,771.85,514.90
607,341.41,275.19,262.60,235.96,323.39,262.22,772.58,515.73
608,342.19,275.65,263.02,236.33,323.86,262.64,773.90,516.52
609,342.85,276.14,263.46,236.72,324.37,263.06,775.19,517.34
610,343.48,276.60,263.88,237.11,324.90,263.49,777.11,518.18
611,344.17,277.09,264.31,237.50,325.51,263.91,780.08,519.07
612,345.30,277.98,264.74,237.88,326.08,264.33,781.91,519.93
613,346.08,278.74,265.16,238.27,326.65,264.76,783.78,520.79
614,346.86,279.16,265.58,238.65,327.22,265.18,786.22,521.66
615,347.63,279.70,266.00,239.04,327.79,265.61,787.55,522.52
616,348.43,280.85,266.43,239.42,328.36,266.03,788.26,523.38
617,349.67,281.86,266.85,239.81,328.93,266.45,789.56,524.25
618,350.95,282.87,267.51,240.41,329.81,267.10,791.96,525.73
619,352.08,283.80,268.17,241.01,330.66,267.75,793.83,527.21
620,353.28,284.62,268.83,241.61,331.51,268.40,796.28,528.69
621,354.50,285.52,269.48,242.20,332.33,269.05,798.12,530.15
622,355.67,286.42,270.12,242.79,333.15,269.70,799.37,531.61
623,356.79,287.26,270.76,243.37,333.97,270.35,800.65,533.07
624,357.89,288.00,271.39,243.95,334.76,271.00,801.88,534.52
625,359.01,288.78,272.01,244.53,335.54,271.65,803.17,535.99
626,359.68,289.30,272.43,245.10,336.11,272.08,804.48,536.85
627,360.47,289.95,272.86,245.49,336.68,272.50,805.80,537.72
628,361.59,290.82,273.28,245.87,337.25,272.93,807.05,538.58
629,362.36,291.22,273.70,246.25,337.82,273.35,808.29,539.45
630,363.48,292.10,274.13,246.64,338.36,273.77,809.04,540.29
631,364.28,292.87,274.55,247.02,338.89,274.20,810.31,541.14
632,364.88,293.39,274.97,247.40,339.43,274.62,811.05,541.99
633,365.68,294.05,275.39,247.79,339.97,275.05,812.35,542.83
634,366.31,294.69,275.81,248.17,340.50,275.47,814.15,543.67
635,366.92,295.20,276.23,248.55,341.04,275.89,816.03,544.52
636,367.54,295.70,276.65,248.93,341.58,276.32,817.95,545.36
637,368.33,296.21,277.07,249.31,342.11,276.74,819.80,546.20
638,369.12,296.71,277.49,249.69,342.65,277.17,820.53,547.05
639,369.71,297.22,277.90,250.07,343.19,277.59,822.36,547.88
640,370.31,297.72,278.32,250.45,343.72,278.01,823.60,548.73
641,371.09,298.21,278.73,250.83,344.23,278.44,824.36,549.55
642,371.69,298.70,279.15,251.21,344.73,278.86,825.67,550.37
643,372.26,299.21,279.56,251.59,345.27,279.29,826.40,551.21
644,373.38,299.71,279.97,251.97,345.80,279.71,828.27,552.05
645,374.48,300.23,280.40,252.36,346.37,280.13,830.11,552.92
646,375.59,300.74,280.82,252.73,346.94,280.56,830.86,553.78
647,376.69,301.23,281.23,253.11,347.48,280.98,833.30,554.62
648,377.81,301.72,281.64,253.49,347.98,281.41,834.60,555.44
649,378.92,302.21,282.05,253.87,348.48,281.83,835.88,556.26
650,380.04,302.70,282.46,254.25,348.99,282.25,837.17,557.08
